"Collection Name","Subcollection","Subcollection$2","Subcollection$1","Title#1","Non Sort#1","Subtitle#1","Uniform Title#1","Alternative Title#1","Other Title#1","Other Title#1$2","Other Title#1$3","Other Title#1$1","First Line of Chorus#1","First Line of Text#1","Series Title#1","Alternative Title#2","First Line of Chorus#2","First Line of Text#2","First Line of Chorus#3","First Line of Text#3","Composer#1","Composer Authority#1","Lyricist#1","Lyricist Authority#1","Arranger#1","Arranger Authority#1","Editor#1","Editor Authority#1","Artist#1","Artist Authority#1","Performer#1","Performer Authority#1","Contributor#1","Contributor Name Authority#1","Composer#2","Composer Authority#2","Lyricist#2","Lyricist Authority#2","Artist#2","Artist Authority#2","Contributor#2","Contributor Name Authority#2","Composer#3","Composer Authority#3","Lyricist#3","Lyricist Authority#3","Contributor#3","Contributor Name Authority#3","Contributor#4","Contributor Name Authority#4","Type of Resource#1","Type of Resource Authority#1","Place Term#1","Place Term Type#1","Place Term Authority#1","Publisher#1","Date Issued#1","Date Captured#1","Date Captured Encoding#1","Edition#1","Place Term#2","Place Term Type#2","Place Term Authority#2","Publisher#2","Date Issued#2","Publisher#3","Language Term#1","Language Term Code#1","Language Term Code Authority#1","Language Term Type#1","Internet Media Type#1","Internet Media Type Authority#1","Extent#1","Digital Origin#1","Note#1","Digitization Note#1","Note#10","Note#11","Note#12","Note#13","Digitization Note#13","Note#2","Digitization Note#2","Note#3","Digitization Note#3","Note#4","Digitization Note#4","Note#5","Digitization Note#5","Note#6","Digitization Note#6","Note#7","Digitization Note#7","Note#8","Digitization Note#8","Note#9","Subject Topic#1","Subject Authority#1","Subject Geographic#1","Subject Geographic Authority#1","Subject Temporal#1","Subject Temporal Authority#1","Subject Name#1","Subject Topic#2","Subject Authority#2","Subject Geographic#2","Subject Geographic Authority#2","Subject Name#2","Subject Topic#3","Subject Authority#3","Subject Topic#4","Subject Authority#4","Subject Topic#5","Subject Authority#5","Subject Topic#6","Subject Authority#6","Classification#1","Plate Number#1","Publisher Number#1","Classification#2","Plate Number#2","Publisher Number#2","Classification#3","Classification#4","Identifier#1","Identifier Type#1","Identifier ARK#1","Physical Location#1","Physical Location Type#1","Access Condition#1","Access Condition Authority#1","ln_RECORDID","ln_RECORD_BATCHID","lnexp_MEDIAFILENAME","lnexp_PAGEURL"
"Digital Sheet Music Collection","Sister Mary Sheet Music Collection","","","Good night","Good night","for two voices","","","","","","","","Good night! May you dream of me","","","","","","","Ware, Harriet","http://id.loc.gov/authorities/names/n85024313","","","","","","","","","","","Clarke, Joseph Ignatius Constantine, 1846-1925","http://id.loc.gov/authorities/names/n82102543","","","","","","","","","","","","","","","","","Notated music","http://id.loc.gov/vocabulary/resourceTypes/not","Ohio--Cincinnati","text","http://id.worldcat.org/fast/1205142","John Church","[1900s]","","","","","","","","","","English","eng","http://id.loc.gov/vocabulary/iso639-2/eng","text","application/pdf","https://www.iana.org/assignments/media-types/application/pdf","1 score (9 p.)","reformatted digital","For two voices and piano","","","","","","","","","","","","","","","","","","","","","","Vocal duets with piano","http://id.loc.gov/authorities/subjects/sh85144077","","","","","Clarke, Joseph Ignatius Constantine, 1846-1925 -- Musical settings","","","","","","","","","","","","","","MUSICPOP 1900-SM Online","16899 John Church","","Sierra bibliographic number: b78115978","","","Chinook catalog: http://libraries.colorado.edu/record=b3176330~S3","","musc_sheetMary_goodNight.pdf","local","https://ark.colorado.edu/ark:/47540/5s7b1m61b3f9","University of Colorado Boulder Music Library","current","The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.","http://rightsstatements.org/vocab/NoC-US/1.0/","1102889","4983","musc_sheetMary_goodNight.pdf","https://cudl.colorado.edu//luna/servlet/detail/UCBOULDERCB1~78~78~1102889~308031"
"Digital Sheet Music Collection","Sister Mary Sheet Music Collection","","","Greatest miracle of all","Greatest miracle of all","","Darkey songs. Greatest miracle of all","","","","","","","","Two songs of the South / by David W. Guion","","","","","","Guion, David W. (David Wendell), 1892-1981","http://id.loc.gov/authorities/names/n82113021","","","","","","","","","","","Lussi, Marie, 1892-1968","http://id.loc.gov/authorities/names/nr97013489","","","","","","","","","","","","","","","","","Notated music","http://id.loc.gov/vocabulary/resourceTypes/not","[New York (State)]","text","http://id.worldcat.org/fast/1210280","G. Schirmer","1918","","","High in G","","","","","","","English","eng","http://id.loc.gov/vocabulary/iso639-2/eng","text","application/pdf","https://www.iana.org/assignments/media-types/application/pdf","1 score (5 p.)","reformatted digital","Caption title","","","","","","","For high voice and piano","","","","","","","","","","","","","","","Songs (High voice) with piano","http://id.loc.gov/authorities/subjects/sh85125149","","","","","Wardall, Marie -- Musical settings","","","","","","","","","","","","","","MUSICPOP 1918-SM Online","28717 G. Schirmer","","Sierra bibliographic number: b78063115","","","Chinook catalog: http://libraries.colorado.edu/record=b3143787~S3","","musc_sheetMary_greatestMiracle.pdf","local","https://ark.colorado.edu/ark:/47540/115j6r08g1mv","University of Colorado Boulder Music Library","current","The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.","http://rightsstatements.org/vocab/NoC-US/1.0/","1102757","4983","musc_sheetMary_greatestMiracle.pdf","https://cudl.colorado.edu//luna/servlet/detail/UCBOULDERCB1~78~78~1102757~307737"
"Digital Sheet Music Collection","Sister Mary Sheet Music Collection","","","The greatest wish in the world","Greatest wish in the world","","","","","","","","","There are many wishes, oh so many wishes","","","","","","","Del Riego, Teresa, 1876-1968","http://id.loc.gov/authorities/names/no95023152","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Notated music","http://id.loc.gov/vocabulary/resourceTypes/not","Ohio--Cincinnati","text","http://id.worldcat.org/fast/1205142","John Church Company","1913","","","Low voice","","","","","","","English","eng","http://id.loc.gov/vocabulary/iso639-2/eng","text","application/pdf","https://www.iana.org/assignments/media-types/application/pdf","1 score (7 p.)","reformatted digital","For voice and piano","","","","","","","","","","","","","","","","","","","","","","Songs (Low voice) with piano","http://id.loc.gov/authorities/subjects/sh85125168","","","","","","","","","","","","","","","","","","","MUSICPOP 1913-SM Online","17072 John Church Company","","Sierra bibliographic number: b78048990","","","Chinook catalog: http://libraries.colorado.edu/record=b3125065~S3","","musc_sheetMary_greatestWish.pdf","local","https://ark.colorado.edu/ark:/47540/fd992x73w75s","University of Colorado Boulder Music Library","current","The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.","http://rightsstatements.org/vocab/NoC-US/1.0/","1102703","4983","musc_sheetMary_greatestWish.pdf","https://cudl.colorado.edu//luna/servlet/detail/UCBOULDERCB1~78~78~1102703~307623"
"Digital Sheet Music Collection","Sister Mary Sheet Music Collection","","","The Grecian bend","Grecian bend","","","","","","","","Oh! see them promenade Broadway","Ladie's wanting something new","","","","","","","Eastburn, 1837-1918","http://id.loc.gov/authorities/names/n85077347","","","","","","","","","","","Coates, Elmer Ruan, 1831-1889","http://id.loc.gov/authorities/names/nr92016324","","","","","","","","","","","","","","","","","Notated music","http://id.loc.gov/vocabulary/resourceTypes/not","New York (State)","text","http://id.worldcat.org/fast/1210280","Wm.A. Pond","1868","","","","","","","","","","English","eng","http://id.loc.gov/vocabulary/iso639-2/eng","text","application/pdf","https://www.iana.org/assignments/media-types/application/pdf","1 score ([5] p.)","reformatted digital","For voice and piano","","","","","","","Additional verses printed as text on p. [5]","","","","","","","","","","","","","","","Songs with piano","http://id.loc.gov/authorities/subjects/sh85125211","","","Popular music--To 1901","http://id.loc.gov/authorities/subjects/sh87003298","","Popular music--To 1901","http://id.loc.gov/authorities/subjects/sh87003298","","","","","","","","","","","","MUSICPOP 1868-SM Online","J.E.W. 131 Wm.A. Pond","","Sierra bibliographic number: b78115437","","","Chinook catalog: http://libraries.colorado.edu/record=b3126844~S3","","musc_sheetMary_grecianBend.pdf","local","https://ark.colorado.edu/ark:/47540/wh4z1744664r","University of Colorado Boulder Music Library","current","The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.","http://rightsstatements.org/vocab/NoC-US/1.0/","1102860","4983","musc_sheetMary_grecianBend.pdf","https://cudl.colorado.edu//luna/servlet/detail/UCBOULDERCB1~78~78~1102860~307989"
"Digital Sheet Music Collection","Sister Mary Sheet Music Collection","","","Green branches","Green branches","","","","","","","","","Wave, wave, green branches","","","","","","","Watts, Wintter, 1884-1962","http://id.loc.gov/authorities/names/no93009576","","","","","","","","","","","Sharp, William, 1855-1905","http://id.loc.gov/authorities/names/n50022241","","","","","","","","","","","","","","","","","Notated music","http://id.loc.gov/vocabulary/resourceTypes/not","Massachusetts--Boston","text","http://id.worldcat.org/fast/1205012","Oliver Ditson Co.","1913","","","Medium [voice], in E?","","","","","","","English","eng","http://id.loc.gov/vocabulary/iso639-2/eng","text","application/pdf","https://www.iana.org/assignments/media-types/application/pdf","1 score (7 p.)","reformatted digital","Caption title","","","","","","","For medium voice and piano","","","","","","","","","","","","","","","Songs (Medium voice) with piano","http://id.loc.gov/authorities/subjects/sh85125188","","","","","Macleod, Fiona, 1855-1905 -- Musical settings","","","","","","","","","","","","","","MUSICPOP 1913-SM","5-103-69878-5 Oliver Ditson Co","","Sierra bibliographic number: b3175594x","","","Chinook catalog: http://libraries.colorado.edu/record=b3175594~S3","","musc_sheetMary_greenBranches.pdf","local","https://ark.colorado.edu/ark:/47540/pw3w8j3302sm","University of Colorado Boulder Music Library","current","The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.","http://rightsstatements.org/vocab/NoC-US/1.0/","1101629","4983","musc_sheetMary_greenBranches.pdf","https://cudl.colorado.edu//luna/servlet/detail/UCBOULDERCB1~78~78~1101629~305617"
"Digital Sheet Music Collection","Sister Mary Sheet Music Collection","","","Happy hearts","Happy hearts","waltzes","","","","","","","","","","","","","","","Losey, F. H. (Frank Hoyt), 1870-1931","http://id.loc.gov/authorities/names/no93019643","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Notated music","http://id.loc.gov/vocabulary/resourceTypes/not","Pennsylvania--Williamsport","text","http://id.worldcat.org/fast/1203005","Vandersloot Music","1911","","","","","","","","","","English","eng","http://id.loc.gov/vocabulary/iso639-2/eng","text","application/pdf","https://www.iana.org/assignments/media-types/application/pdf","5 p. of music","reformatted digital","For piano","","","","","","","","","","","","","","","","","","","","","","Waltzes","http://id.loc.gov/authorities/subjects/sh85144994","","","","","","Piano music","http://id.loc.gov/authorities/subjects/sh85101782","","","","","","","","","","","","MUSICPOP 1911-SM Online","","","Sierra bibliographic number: b78048801","","","Chinook catalog: http://libraries.colorado.edu/record=b3257764~S3","","musc_sheetMary_happyHearts.pdf","local","https://ark.colorado.edu/ark:/47540/ds3d2c22w9nq","University of Colorado Boulder Music Library","current","The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.","http://rightsstatements.org/vocab/NoC-US/1.0/","1102691","4983","musc_sheetMary_happyHearts.pdf","https://cudl.colorado.edu//luna/servlet/detail/UCBOULDERCB1~78~78~1102691~307647"
"Digital Sheet Music Collection","Sister Mary Sheet Music Collection","","","Happy Heinie","Happy Heinie","a characteristic march-two step","","","Cover title: Happy Heine","","","","","","","","","","","","Lampe, J. B. (Jens Bodewalt), 1869-1929","http://id.loc.gov/authorities/names/no92013243","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Notated music","http://id.loc.gov/vocabulary/resourceTypes/not","New York (State)","text","http://id.worldcat.org/fast/1210280","Jerome H. Remick & Co.","1905","","","","","","","","","","English","eng","http://id.loc.gov/vocabulary/iso639-2/eng","text","application/pdf","https://www.iana.org/assignments/media-types/application/pdf","6 p. of music","reformatted digital","Caption title","","","","","","","For piano","","","","","","","","","","","","","","","Piano music","http://id.loc.gov/authorities/subjects/sh85101782","","","","","","Marches (Piano)","http://id.loc.gov/authorities/subjects/sh85080997","","","","Dance music","http://id.loc.gov/authorities/subjects/sh85035638","","","","","","","MUSICPOP 1905-SM Online","","","Sierra bibliographic number: b78047791","","","Chinook catalog: http://libraries.colorado.edu/record=b3189454~S3","","musc_sheetMary_happyHeinie.pdf","local","https://ark.colorado.edu/ark:/47540/6m12504588tt","University of Colorado Boulder Music Library","current","The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.","http://rightsstatements.org/vocab/NoC-US/1.0/","1102648","4983","musc_sheetMary_happyHeinie.pdf","https://cudl.colorado.edu//luna/servlet/detail/UCBOULDERCB1~78~78~1102648~307543"
"Digital Sheet Music Collection","Sister Mary Sheet Music Collection","","","The harbor of love","Harbor of love","","","","","","","","You are my harbor of love","Sometimes I think our love is like a dreamy southern sea","","","","","","","Blake, Charlotte","http://id.loc.gov/authorities/names/nr2006014829","Jones, Earle C.","http://id.loc.gov/authorities/names/no2008071996","","","","","","","","","","","","","","","","","","","","","","","","","","","Notated music","http://id.loc.gov/vocabulary/resourceTypes/not","New York (State)","text","http://id.worldcat.org/fast/1210280","Remick","1911","","","E?, medium [voice]|Popular edition","","","","","","","English","eng","http://id.loc.gov/vocabulary/iso639-2/eng","text","application/pdf","https://www.iana.org/assignments/media-types/application/pdf","1 score (5 p.)","reformatted digital","Song for voice and piano","","","","","","","Caption title","","","","","","","","","","","","","","","Popular music--1911-1920","http://id.loc.gov/authorities/subjects/sh87003300","","","1911-1920","local","","","","","","","","","","","","","","","MUSICPOP 1911-SM Online","","","Sierra bibliographic number: b78134006","","","Chinook catalog: http://libraries.colorado.edu/record=b2057388~S3","","musc_sheetMary_harborLove.pdf","local","https://ark.colorado.edu/ark:/47540/9j34305735hf","University of Colorado Boulder Music Library","current","The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.","http://rightsstatements.org/vocab/NoC-US/1.0/","1102930","4983","musc_sheetMary_harborLove.pdf","https://cudl.colorado.edu//luna/servlet/detail/UCBOULDERCB1~78~78~1102930~308083"
"Digital Sheet Music Collection","Sister Mary Sheet Music Collection","","","Hats off! the flag!","Hats off! the flag!","","","","","","","","","","","","","","","","Burnham, Charles S","http://id.loc.gov/authorities/names/no2012045843","Bennett, Henry Holcomb, 1863-1924","http://id.loc.gov/authorities/names/n82053244","","","","","","","","","","","","","","","","","","","","","","","","","","","Notated music","http://id.loc.gov/vocabulary/resourceTypes/not","Ohio--Cleveland","text","http://id.worldcat.org/fast/1205966","Sam Fox Pub. Co.","1919","","","","","","","","","","English","eng","http://id.loc.gov/vocabulary/iso639-2/eng","text","application/pdf","https://www.iana.org/assignments/media-types/application/pdf","1 score ([3], 2-5 p.)","reformatted digital","Caption title","","","","","","","March for high voice and piano","","Song text on p. [1]","","","","","","","","","","","","","Popular music--1911-1920","http://id.loc.gov/authorities/subjects/sh87003300","United States","http://id.worldcat.org/fast/1204155","1911-1920","local","","Marches (Voice with piano)","http://id.loc.gov/authorities/subjects/sh85081016","","","","Flags -- Songs and music","lcsh","Flags -- United States","http://id.loc.gov/authorities/childrensSubjects/sj96005519","","","","","MUSICPOP 1919-SM Online","","","Sierra bibliographic number: b7806384x","","","Chinook catalog: http://libraries.colorado.edu/record=b3113163~S3","","musc_sheetMary_hatsOff.pdf","local","https://ark.colorado.edu/ark:/47540/h28r4x75c44d","University of Colorado Boulder Music Library","current","The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.","http://rightsstatements.org/vocab/NoC-US/1.0/","1102770","4983","musc_sheetMary_hatsOff.pdf","https://cudl.colorado.edu//luna/servlet/detail/UCBOULDERCB1~78~78~1102770~307711"
"Digital Sheet Music Collection","Sister Mary Sheet Music Collection","","","Have you a little fairy in your home?","Have you a little fairy in your home?","","","","","","","","Have you' a little fairy, in your home, sweet home","Fancy the dusk of the evening","","","","","","","Moret, Neil, 1878-1943","http://id.loc.gov/authorities/names/no91011464","","","","","","","","","","","Hawkins, G. H. E.","local","","","","","","","Gillespie, Arthur","http://id.loc.gov/authorities/names/no2004049779","","","","","","","","","Notated music","http://id.loc.gov/vocabulary/resourceTypes/not","New York (State)","text","http://id.worldcat.org/fast/1210280","Jerome H. Remick & Co.","1911","","","","Michigan--Detroit","","http://id.worldcat.org/fast/1205010","","","","English","eng","http://id.loc.gov/vocabulary/iso639-2/eng","text","application/pdf","https://www.iana.org/assignments/media-types/application/pdf","1 score (5 p.)","reformatted digital","For voice and piano","","","","","","","Caption title","","","","","","","","","","","","","","","Popular music--1911-1920","http://id.loc.gov/authorities/subjects/sh87003300","","","1911-1920","local","","Waltzes","http://id.loc.gov/authorities/subjects/sh85144994","","","","","","","","","","","","MUSICPOP 1911-SM Online","","4717 Jerome H. Remick & Co","Sierra bibliographic number: b7804862x","","","Chinook catalog: http://libraries.colorado.edu/record=b3115112~S3","","musc_sheetMary_haveYouLittleFairy.pdf","local","https://ark.colorado.edu/ark:/47540/wb3m4n56b2bh","University of Colorado Boulder Music Library","current","The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.","http://rightsstatements.org/vocab/NoC-US/1.0/","1102689","4983","musc_sheetMary_haveYouLittleFairy.pdf","https://cudl.colorado.edu//luna/servlet/detail/UCBOULDERCB1~78~78~1102689~307651"
"Digital Sheet Music Collection","Sister Mary Sheet Music Collection","","","Heav'n, heav'n","Heav'n, heav'n","negro spiritual","","","","","","","","I got a robe, you got a robe","Negro spirituals / arranged for solo voice by H.T. Burleigh","","","","","","","","","","Burleigh, H. T. (Harry Thacker), 1866-1949","http://id.loc.gov/authorities/names/n83127097","","","","","","","","","","","","","","","","","","","","","","","","","Notated music","http://id.loc.gov/vocabulary/resourceTypes/not","New York (State)","text","http://id.worldcat.org/fast/1210280","G. Ricordi","1921","","","","","","","","","","English","eng","http://id.loc.gov/vocabulary/iso639-2/eng","text","application/pdf","https://www.iana.org/assignments/media-types/application/pdf","1 score (6 p.)","reformatted digital","Caption title","","","","","","","For low voice and piano","","","","","","","","","","","","","","","Sacred songs (Low voice) with piano","http://id.loc.gov/authorities/subjects/sh85116342","","","","","","Spirituals (Songs)","http://id.loc.gov/authorities/subjects/sh85126782","","","","","","","","","","","","MUSICPOP 1921-SM Online","N.Y.78 G. Ricordi","","Sierra bibliographic number: b78065562","","","Chinook catalog: http://libraries.colorado.edu/record=b3145103~S3","","musc_sheetMary_heavn.pdf","local","https://ark.colorado.edu/ark:/47540/t954679316h5","University of Colorado Boulder Music Library","current","The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.","http://rightsstatements.org/vocab/NoC-US/1.0/","1102806","4983","musc_sheetMary_heavn.pdf","https://cudl.colorado.edu//luna/servlet/detail/UCBOULDERCB1~78~78~1102806~307847"
"Digital Sheet Music Collection","Sister Mary Sheet Music Collection","","","My home, my happy home","My home, my happy home","a ballad","","","","","","","","","A set of Jenny Lind's songs arranged for the piano, no. 5","","","","","","Hodson, G. A. (George Alexander), -1863","local","","","","","","","","","","","Lind, Jenny, 1820-1887","http://id.loc.gov/authorities/names/n80024529","","","","","","","","","","","","","","","","","Notated music","http://id.loc.gov/vocabulary/resourceTypes/not","Pennsylvania--Philadelphia","text","http://id.worldcat.org/fast/1204170","E. Ferrett & Co.","[1840s]","","","","","","","","","","English","eng","http://id.loc.gov/vocabulary/iso639-2/eng","text","application/pdf","https://www.iana.org/assignments/media-types/application/pdf","1 score ([3] p.)","reformatted digital","Caption title","","","","","","","","","","","","","","","","","","","","","","Songs with piano","http://id.loc.gov/authorities/subjects/sh85125211","","","","","","","","","","","","","","","","","","","MUSICPOP 1840-SM Online","","","Sierra bibliographic number: b78070132","","","Chinook catalog: http://libraries.colorado.edu/record=b3167714~S3","","musc_sheetMary_homeHappyHome.pdf","local","https://ark.colorado.edu/ark:/47540/sw8j7s2007p2","University of Colorado Boulder Music Library","current","The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.","http://rightsstatements.org/vocab/NoC-US/1.0/","1102843","4983","musc_sheetMary_homeHappyHome.pdf","https://cudl.colorado.edu//luna/servlet/detail/UCBOULDERCB1~78~78~1102843~307919"
"Digital Sheet Music Collection","Sister Mary Sheet Music Collection","","","Honey girl","Honey girl","song","","","","","","","","Come to my arms once again, dear","","","","","","","Botsford, George, 1874-1949","http://id.loc.gov/authorities/names/no96048125","Havez, Jean, 1874-1925","local","Danmark, RibÃ©","http://id.loc.gov/authorities/names/n2008026809","","","","","","","","","","","","","","","","","","","","","","","","","Notated music","http://id.loc.gov/vocabulary/resourceTypes/not","New York (State)","text","http://id.worldcat.org/fast/1210280","Jerome H. Remick & Co.","1911","","","","","","","","","","English","eng","http://id.loc.gov/vocabulary/iso639-2/eng","text","application/pdf","https://www.iana.org/assignments/media-types/application/pdf","1 score (5 p.)","reformatted digital","For voice and piano; with additional version of the chorus for men's voices (TTBarB) or mixed chorus (SATB)","","","","","","","Arrangement of refrain by RibÃƒÂ© Danmark","","","","","","","","","","","","","","","Popular music--1911-1920","http://id.loc.gov/authorities/subjects/sh87003300","","","1911-1920","local","","","","","","","","","","","","","","","MUSICPOP 1911-SM Online","","4939 Jerome H. Remick & Co","Sierra bibliographic number: b78048394","","","Chinook catalog: http://libraries.colorado.edu/record=b3113166~S3","","musc_sheetMary_honeyGirl.pdf","local","https://ark.colorado.edu/ark:/47540/xr1j0120947c","University of Colorado Boulder Music Library","current","The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.","http://rightsstatements.org/vocab/NoC-US/1.0/","1102687","4983","musc_sheetMary_honeyGirl.pdf","https://cudl.colorado.edu//luna/servlet/detail/UCBOULDERCB1~78~78~1102687~307655"
"Digital Sheet Music Collection","Sister Mary Sheet Music Collection","","","Honolulu eyes","Honolulu eyes","Hawaiian waltz song","","","","","","","Honolulu eyes, they haunt me","In Hawaii, that's wehre we met","","","","","","","Violinsky, 1885-1963","http://id.loc.gov/authorities/names/nb91397312","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Notated music","http://id.loc.gov/vocabulary/resourceTypes/not","New York (State)","text","http://id.worldcat.org/fast/1210280","Leo Feist","1921","","","","","","","","","","English","eng","http://id.loc.gov/vocabulary/iso639-2/eng","text","application/pdf","https://www.iana.org/assignments/media-types/application/pdf","1 score (5 p.)","reformatted digital","Song for voice and piano","","","","","","","Caption title","","","","","","","","","","","","","","","Popular music--1921-1930","http://id.loc.gov/authorities/subjects/sh87003302","","","1921-1930","local","","","","","","","","","","","","","","","MUSICPOP 1921-SM Online","4756 L. Feist","","Sierra bibliographic number: b78065549","","","Chinook catalog: http://libraries.colorado.edu/record=b3119715~S3","","musc_sheetMary_honoluluEyes.pdf","local","https://ark.colorado.edu/ark:/47540/pz578b41d9s9","University of Colorado Boulder Music Library","current","The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.","http://rightsstatements.org/vocab/NoC-US/1.0/","1102805","4983","musc_sheetMary_honoluluEyes.pdf","https://cudl.colorado.edu//luna/servlet/detail/UCBOULDERCB1~78~78~1102805~307835"
"Digital Sheet Music Collection","Sister Mary Sheet Music Collection","","","I came with a song","I came with a song","","","","","","","","","I came with a song on my lips","","","","","","","La Forge, Frank, 1879-1953","http://id.loc.gov/authorities/names/no89014836","Ruggles, Elizabeth","http://id.loc.gov/authorities/names/no2010040789","","","","","","","","","","","","","","","","","","","","","","","","","","","Notated music","http://id.loc.gov/vocabulary/resourceTypes/not","New York (State)","text","http://id.worldcat.org/fast/1210280","G. Schirmer","1915","2013-11-06","","Low in D?","","","","","","","English","eng","http://id.loc.gov/vocabulary/iso639-2/eng","text","application/pdf","https://www.iana.org/assignments/media-types/application/pdf","1 score (3 pages)","reformatted digital","","","","","","","","","","","","","","","","","","","","","","","Songs (High voice) with piano","http://id.loc.gov/authorities/subjects/sh85125149","","","","","Ruggles, Elizabeth -- Musical settings","","lcsh","","","","","","","","","","","","MUSICPOP 1915-SM Online","25623c G. Schirmer","","Sierra bibliographic number: b78055349","","","Chinook catalog: http://libraries.colorado.edu/record=b2543694~S3","","musc_sheetMary_iCameWithSong.pdf","local","https://ark.colorado.edu/ark:/47540/mq1k0c88g20b","University of Colorado Boulder Music Library","current","The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.","http://rightsstatements.org/vocab/NoC-US/1.0/","1102726","4983","musc_sheetMary_iCameWithSong.pdf","https://cudl.colorado.edu//luna/servlet/detail/UCBOULDERCB1~78~78~1102726~307677"
"Digital Sheet Music Collection","Sister Mary Sheet Music Collection","","","I came with a song","I came with a song","song with piano accompaniment","","","","","","","","I came with a song on my lips","","","","I came with a song on my lips","","","La Forge, Frank, 1879-1953","http://id.loc.gov/authorities/names/no89014836","","","","","","","","","","","Ruggles, Elizabeth","http://id.loc.gov/authorities/names/no2010040789","","","","","","","","","","","","","","","","","Notated music","http://id.loc.gov/vocabulary/resourceTypes/not","New York (State)","text","http://id.worldcat.org/fast/1210280","G. Schirmer","1914","","","High [voice] in G? (original)","","","","","","","English","eng","http://id.loc.gov/vocabulary/iso639-2/eng","text","application/pdf","https://www.iana.org/assignments/media-types/application/pdf","1 score (3 p.)","reformatted digital","","","","","","","","","","","","","","","","","","","","","","","Popular music--1911-1920","http://id.loc.gov/authorities/subjects/sh87003300","","","","","Ruggles, Elizabeth -- Musical settings","Songs (High voice) with piano","http://id.loc.gov/authorities/subjects/sh85125149","","","","","","","","","","","","MUSICPOP 1914-SM Online","25377 G. Schirmer","","Sierra bibliographic number: b78137597","","","Chinook catalog: http://libraries.colorado.edu/record=b3172212~S3","","musc_sheetMary_iCameWithSong2.pdf","local","https://ark.colorado.edu/ark:/47540/gr449r30z635","University of Colorado Boulder Music Library","current","The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States, but a determination was not made as to its copyright status under the copyright laws of other countries. The Item may not be in the Public Domain under the laws of other countries. Please refer to the organization that has made the Item available for more information.","http://rightsstatements.org/vocab/NoC-US/1.0/","1102969","4983","musc_sheetMary_iCameWithSong2.pdf","https://cudl.colorado.edu//luna/servlet/detail/UCBOULDERCB1~78~78~1102969~308145"
